coach_a,coach_b,team,year,edge_weight,edge_type
805,42,Carolina Panthers,2007,1,costaff
805,64,Carolina Panthers,2007,1,costaff
805,70,Carolina Panthers,2007,1,costaff
42,64,Carolina Panthers,2007,1,costaff
42,70,Carolina Panthers,2007,1,costaff
64,70,Carolina Panthers,2007,1,costaff
335,333,Carolina Panthers,2008,1,costaff
335,334,Carolina Panthers,2008,1,costaff
335,805,Carolina Panthers,2008,1,costaff
335,42,Carolina Panthers,2008,1,costaff
335,64,Carolina Panthers,2008,1,costaff
335,70,Carolina Panthers,2008,1,costaff
333,334,Carolina Panthers,2008,1,costaff
333,805,Carolina Panthers,2008,1,costaff
333,42,Carolina Panthers,2008,1,costaff
333,64,Carolina Panthers,2008,1,costaff
333,70,Carolina Panthers,2008,1,costaff
334,805,Carolina Panthers,2008,1,costaff
334,42,Carolina Panthers,2008,1,costaff
334,64,Carolina Panthers,2008,1,costaff
334,70,Carolina Panthers,2008,1,costaff
805,42,Carolina Panthers,2008,1,costaff
805,64,Carolina Panthers,2008,1,costaff
805,70,Carolina Panthers,2008,1,costaff
42,64,Carolina Panthers,2008,1,costaff
42,70,Carolina Panthers,2008,1,costaff
64,70,Carolina Panthers,2008,1,costaff
42,64,Carolina Panthers,2009,1,costaff
42,70,Carolina Panthers,2009,1,costaff
42,333,Carolina Panthers,2009,1,costaff
42,334,Carolina Panthers,2009,1,costaff
42,392,Carolina Panthers,2009,1,costaff
64,70,Carolina Panthers,2009,1,costaff
64,333,Carolina Panthers,2009,1,costaff
64,334,Carolina Panthers,2009,1,costaff
64,392,Carolina Panthers,2009,1,costaff
70,333,Carolina Panthers,2009,1,costaff
70,334,Carolina Panthers,2009,1,costaff
70,392,Carolina Panthers,2009,1,costaff
333,334,Carolina Panthers,2009,1,costaff
333,392,Carolina Panthers,2009,1,costaff
334,392,Carolina Panthers,2009,1,costaff
42,64,Carolina Panthers,2010,1,costaff
42,70,Carolina Panthers,2010,1,costaff
42,1410,Carolina Panthers,2010,1,costaff
42,1426,Carolina Panthers,2010,1,costaff
42,334,Carolina Panthers,2010,1,costaff
42,392,Carolina Panthers,2010,1,costaff
64,70,Carolina Panthers,2010,1,costaff
64,1410,Carolina Panthers,2010,1,costaff
64,1426,Carolina Panthers,2010,1,costaff
64,334,Carolina Panthers,2010,1,costaff
64,392,Carolina Panthers,2010,1,costaff
70,1410,Carolina Panthers,2010,1,costaff
70,1426,Carolina Panthers,2010,1,costaff
70,334,Carolina Panthers,2010,1,costaff
70,392,Carolina Panthers,2010,1,costaff
1410,1426,Carolina Panthers,2010,1,costaff
1410,334,Carolina Panthers,2010,1,costaff
1410,392,Carolina Panthers,2010,1,costaff
1426,334,Carolina Panthers,2010,1,costaff
1426,392,Carolina Panthers,2010,1,costaff
334,392,Carolina Panthers,2010,1,costaff
649,1132,Carolina Panthers,2011,1,costaff
649,334,Carolina Panthers,2011,1,costaff
649,1418,Carolina Panthers,2011,1,costaff
649,821,Carolina Panthers,2011,1,costaff
649,256,Carolina Panthers,2011,1,costaff
649,819,Carolina Panthers,2011,1,costaff
649,1410,Carolina Panthers,2011,1,costaff
1132,334,Carolina Panthers,2011,1,costaff
1132,1418,Carolina Panthers,2011,1,costaff
1132,821,Carolina Panthers,2011,1,costaff
1132,256,Carolina Panthers,2011,1,costaff
1132,819,Carolina Panthers,2011,1,costaff
1132,1410,Carolina Panthers,2011,1,costaff
334,1418,Carolina Panthers,2011,1,costaff
334,821,Carolina Panthers,2011,1,costaff
334,256,Carolina Panthers,2011,1,costaff
334,819,Carolina Panthers,2011,1,costaff
334,1410,Carolina Panthers,2011,1,costaff
1418,821,Carolina Panthers,2011,1,costaff
1418,256,Carolina Panthers,2011,1,costaff
1418,819,Carolina Panthers,2011,1,costaff
1418,1410,Carolina Panthers,2011,1,costaff
821,256,Carolina Panthers,2011,1,costaff
821,819,Carolina Panthers,2011,1,costaff
821,1410,Carolina Panthers,2011,1,costaff
256,819,Carolina Panthers,2011,1,costaff
256,1410,Carolina Panthers,2011,1,costaff
819,1410,Carolina Panthers,2011,1,costaff
1132,334,Carolina Panthers,2012,1,costaff
1132,256,Carolina Panthers,2012,1,costaff
1132,1002,Carolina Panthers,2012,1,costaff
1132,649,Carolina Panthers,2012,1,costaff
1132,1418,Carolina Panthers,2012,1,costaff
1132,821,Carolina Panthers,2012,1,costaff
1132,819,Carolina Panthers,2012,1,costaff
1132,1410,Carolina Panthers,2012,1,costaff
334,256,Carolina Panthers,2012,1,costaff
334,1002,Carolina Panthers,2012,1,costaff
334,649,Carolina Panthers,2012,1,costaff
334,1418,Carolina Panthers,2012,1,costaff
334,821,Carolina Panthers,2012,1,costaff
334,819,Carolina Panthers,2012,1,costaff
334,1410,Carolina Panthers,2012,1,costaff
256,1002,Carolina Panthers,2012,1,costaff
256,649,Carolina Panthers,2012,1,costaff
256,1418,Carolina Panthers,2012,1,costaff
256,821,Carolina Panthers,2012,1,costaff
256,819,Carolina Panthers,2012,1,costaff
256,1410,Carolina Panthers,2012,1,costaff
1002,649,Carolina Panthers,2012,1,costaff
1002,1418,Carolina Panthers,2012,1,costaff
1002,821,Carolina Panthers,2012,1,costaff
1002,819,Carolina Panthers,2012,1,costaff
1002,1410,Carolina Panthers,2012,1,costaff
649,1418,Carolina Panthers,2012,1,costaff
649,821,Carolina Panthers,2012,1,costaff
649,819,Carolina Panthers,2012,1,costaff
649,1410,Carolina Panthers,2012,1,costaff
1418,821,Carolina Panthers,2012,1,costaff
1418,819,Carolina Panthers,2012,1,costaff
1418,1410,Carolina Panthers,2012,1,costaff
821,819,Carolina Panthers,2012,1,costaff
821,1410,Carolina Panthers,2012,1,costaff
819,1410,Carolina Panthers,2012,1,costaff
142,649,Carolina Panthers,2013,1,costaff
142,819,Carolina Panthers,2013,1,costaff
142,1410,Carolina Panthers,2013,1,costaff
142,1411,Carolina Panthers,2013,1,costaff
649,819,Carolina Panthers,2013,1,costaff
649,1410,Carolina Panthers,2013,1,costaff
649,1411,Carolina Panthers,2013,1,costaff
819,1410,Carolina Panthers,2013,1,costaff
819,1411,Carolina Panthers,2013,1,costaff
1410,1411,Carolina Panthers,2013,1,costaff
154,1411,Carolina Panthers,2014,1,costaff
154,649,Carolina Panthers,2014,1,costaff
154,142,Carolina Panthers,2014,1,costaff
154,819,Carolina Panthers,2014,1,costaff
154,1410,Carolina Panthers,2014,1,costaff
1411,649,Carolina Panthers,2014,1,costaff
1411,142,Carolina Panthers,2014,1,costaff
1411,819,Carolina Panthers,2014,1,costaff
1411,1410,Carolina Panthers,2014,1,costaff
649,142,Carolina Panthers,2014,1,costaff
649,819,Carolina Panthers,2014,1,costaff
649,1410,Carolina Panthers,2014,1,costaff
142,819,Carolina Panthers,2014,1,costaff
142,1410,Carolina Panthers,2014,1,costaff
819,1410,Carolina Panthers,2014,1,costaff
469,649,Carolina Panthers,2015,1,costaff
469,142,Carolina Panthers,2015,1,costaff
469,554,Carolina Panthers,2015,1,costaff
469,819,Carolina Panthers,2015,1,costaff
469,1410,Carolina Panthers,2015,1,costaff
649,142,Carolina Panthers,2015,1,costaff
649,554,Carolina Panthers,2015,1,costaff
649,819,Carolina Panthers,2015,1,costaff
649,1410,Carolina Panthers,2015,1,costaff
142,554,Carolina Panthers,2015,1,costaff
142,819,Carolina Panthers,2015,1,costaff
142,1410,Carolina Panthers,2015,1,costaff
554,819,Carolina Panthers,2015,1,costaff
554,1410,Carolina Panthers,2015,1,costaff
819,1410,Carolina Panthers,2015,1,costaff
1410,819,Carolina Panthers,2016,1,costaff
1410,469,Carolina Panthers,2016,1,costaff
1410,649,Carolina Panthers,2016,1,costaff
1410,141,Carolina Panthers,2016,1,costaff
1410,142,Carolina Panthers,2016,1,costaff
1410,554,Carolina Panthers,2016,1,costaff
819,469,Carolina Panthers,2016,1,costaff
819,649,Carolina Panthers,2016,1,costaff
819,141,Carolina Panthers,2016,1,costaff
819,142,Carolina Panthers,2016,1,costaff
819,554,Carolina Panthers,2016,1,costaff
469,649,Carolina Panthers,2016,1,costaff
469,141,Carolina Panthers,2016,1,costaff
469,142,Carolina Panthers,2016,1,costaff
469,554,Carolina Panthers,2016,1,costaff
649,141,Carolina Panthers,2016,1,costaff
649,142,Carolina Panthers,2016,1,costaff
649,554,Carolina Panthers,2016,1,costaff
141,142,Carolina Panthers,2016,1,costaff
141,554,Carolina Panthers,2016,1,costaff
142,554,Carolina Panthers,2016,1,costaff
674,554,Carolina Panthers,2017,1,costaff
674,141,Carolina Panthers,2017,1,costaff
674,142,Carolina Panthers,2017,1,costaff
674,819,Carolina Panthers,2017,1,costaff
674,1410,Carolina Panthers,2017,1,costaff
554,141,Carolina Panthers,2017,1,costaff
554,142,Carolina Panthers,2017,1,costaff
554,819,Carolina Panthers,2017,1,costaff
554,1410,Carolina Panthers,2017,1,costaff
141,142,Carolina Panthers,2017,1,costaff
141,819,Carolina Panthers,2017,1,costaff
141,1410,Carolina Panthers,2017,1,costaff
142,819,Carolina Panthers,2017,1,costaff
142,1410,Carolina Panthers,2017,1,costaff
819,1410,Carolina Panthers,2017,1,costaff
141,582,Carolina Panthers,2018,1,costaff
141,819,Carolina Panthers,2018,1,costaff
141,1410,Carolina Panthers,2018,1,costaff
141,1412,Carolina Panthers,2018,1,costaff
141,1399,Carolina Panthers,2018,1,costaff
141,1076,Carolina Panthers,2018,1,costaff
141,823,Carolina Panthers,2018,1,costaff
582,819,Carolina Panthers,2018,1,costaff
582,1410,Carolina Panthers,2018,1,costaff
582,1412,Carolina Panthers,2018,1,costaff
582,1399,Carolina Panthers,2018,1,costaff
582,1076,Carolina Panthers,2018,1,costaff
582,823,Carolina Panthers,2018,1,costaff
819,1410,Carolina Panthers,2018,1,costaff
819,1412,Carolina Panthers,2018,1,costaff
819,1399,Carolina Panthers,2018,1,costaff
819,1076,Carolina Panthers,2018,1,costaff
819,823,Carolina Panthers,2018,1,costaff
1410,1412,Carolina Panthers,2018,1,costaff
1410,1399,Carolina Panthers,2018,1,costaff
1410,1076,Carolina Panthers,2018,1,costaff
1410,823,Carolina Panthers,2018,1,costaff
1412,1399,Carolina Panthers,2018,1,costaff
1412,1076,Carolina Panthers,2018,1,costaff
1412,823,Carolina Panthers,2018,1,costaff
1399,1076,Carolina Panthers,2018,1,costaff
1399,823,Carolina Panthers,2018,1,costaff
1076,823,Carolina Panthers,2018,1,costaff
582,819,Carolina Panthers,2019,1,costaff
582,1410,Carolina Panthers,2019,1,costaff
582,141,Carolina Panthers,2019,1,costaff
582,1076,Carolina Panthers,2019,1,costaff
582,823,Carolina Panthers,2019,1,costaff
582,1399,Carolina Panthers,2019,1,costaff
582,1412,Carolina Panthers,2019,1,costaff
819,1410,Carolina Panthers,2019,1,costaff
819,141,Carolina Panthers,2019,1,costaff
819,1076,Carolina Panthers,2019,1,costaff
819,823,Carolina Panthers,2019,1,costaff
819,1399,Carolina Panthers,2019,1,costaff
819,1412,Carolina Panthers,2019,1,costaff
1410,141,Carolina Panthers,2019,1,costaff
1410,1076,Carolina Panthers,2019,1,costaff
1410,823,Carolina Panthers,2019,1,costaff
1410,1399,Carolina Panthers,2019,1,costaff
1410,1412,Carolina Panthers,2019,1,costaff
141,1076,Carolina Panthers,2019,1,costaff
141,823,Carolina Panthers,2019,1,costaff
141,1399,Carolina Panthers,2019,1,costaff
141,1412,Carolina Panthers,2019,1,costaff
1076,823,Carolina Panthers,2019,1,costaff
1076,1399,Carolina Panthers,2019,1,costaff
1076,1412,Carolina Panthers,2019,1,costaff
823,1399,Carolina Panthers,2019,1,costaff
823,1412,Carolina Panthers,2019,1,costaff
1399,1412,Carolina Panthers,2019,1,costaff
1076,813,Carolina Panthers,2020,1,costaff
1076,717,Carolina Panthers,2020,1,costaff
1076,1406,Carolina Panthers,2020,1,costaff
1076,1407,Carolina Panthers,2020,1,costaff
1076,1046,Carolina Panthers,2020,1,costaff
1076,1408,Carolina Panthers,2020,1,costaff
1076,1409,Carolina Panthers,2020,1,costaff
813,717,Carolina Panthers,2020,1,costaff
813,1406,Carolina Panthers,2020,1,costaff
813,1407,Carolina Panthers,2020,1,costaff
813,1046,Carolina Panthers,2020,1,costaff
813,1408,Carolina Panthers,2020,1,costaff
813,1409,Carolina Panthers,2020,1,costaff
717,1406,Carolina Panthers,2020,1,costaff
717,1407,Carolina Panthers,2020,1,costaff
717,1046,Carolina Panthers,2020,1,costaff
717,1408,Carolina Panthers,2020,1,costaff
717,1409,Carolina Panthers,2020,1,costaff
1406,1407,Carolina Panthers,2020,1,costaff
1406,1046,Carolina Panthers,2020,1,costaff
1406,1408,Carolina Panthers,2020,1,costaff
1406,1409,Carolina Panthers,2020,1,costaff
1407,1046,Carolina Panthers,2020,1,costaff
1407,1408,Carolina Panthers,2020,1,costaff
1407,1409,Carolina Panthers,2020,1,costaff
1046,1408,Carolina Panthers,2020,1,costaff
1046,1409,Carolina Panthers,2020,1,costaff
1408,1409,Carolina Panthers,2020,1,costaff
813,1440,Carolina Panthers,2021,1,costaff
813,1407,Carolina Panthers,2021,1,costaff
813,1076,Carolina Panthers,2021,1,costaff
813,717,Carolina Panthers,2021,1,costaff
813,1406,Carolina Panthers,2021,1,costaff
813,1417,Carolina Panthers,2021,1,costaff
813,1046,Carolina Panthers,2021,1,costaff
813,1408,Carolina Panthers,2021,1,costaff
1440,1407,Carolina Panthers,2021,1,costaff
1440,1076,Carolina Panthers,2021,1,costaff
1440,717,Carolina Panthers,2021,1,costaff
1440,1406,Carolina Panthers,2021,1,costaff
1440,1417,Carolina Panthers,2021,1,costaff
1440,1046,Carolina Panthers,2021,1,costaff
1440,1408,Carolina Panthers,2021,1,costaff
1407,1076,Carolina Panthers,2021,1,costaff
1407,717,Carolina Panthers,2021,1,costaff
1407,1406,Carolina Panthers,2021,1,costaff
1407,1417,Carolina Panthers,2021,1,costaff
1407,1046,Carolina Panthers,2021,1,costaff
1407,1408,Carolina Panthers,2021,1,costaff
1076,717,Carolina Panthers,2021,1,costaff
1076,1406,Carolina Panthers,2021,1,costaff
1076,1417,Carolina Panthers,2021,1,costaff
1076,1046,Carolina Panthers,2021,1,costaff
1076,1408,Carolina Panthers,2021,1,costaff
717,1406,Carolina Panthers,2021,1,costaff
717,1417,Carolina Panthers,2021,1,costaff
717,1046,Carolina Panthers,2021,1,costaff
717,1408,Carolina Panthers,2021,1,costaff
1406,1417,Carolina Panthers,2021,1,costaff
1406,1046,Carolina Panthers,2021,1,costaff
1406,1408,Carolina Panthers,2021,1,costaff
1417,1046,Carolina Panthers,2021,1,costaff
1417,1408,Carolina Panthers,2021,1,costaff
1046,1408,Carolina Panthers,2021,1,costaff
1251,1413,Carolina Panthers,2022,1,costaff
1251,1414,Carolina Panthers,2022,1,costaff
1251,717,Carolina Panthers,2022,1,costaff
1251,1415,Carolina Panthers,2022,1,costaff
1251,1416,Carolina Panthers,2022,1,costaff
1251,691,Carolina Panthers,2022,1,costaff
1251,1417,Carolina Panthers,2022,1,costaff
1251,554,Carolina Panthers,2022,1,costaff
1413,1414,Carolina Panthers,2022,1,costaff
1413,717,Carolina Panthers,2022,1,costaff
1413,1415,Carolina Panthers,2022,1,costaff
1413,1416,Carolina Panthers,2022,1,costaff
1413,691,Carolina Panthers,2022,1,costaff
1413,1417,Carolina Panthers,2022,1,costaff
1413,554,Carolina Panthers,2022,1,costaff
1414,717,Carolina Panthers,2022,1,costaff
1414,1415,Carolina Panthers,2022,1,costaff
1414,1416,Carolina Panthers,2022,1,costaff
1414,691,Carolina Panthers,2022,1,costaff
1414,1417,Carolina Panthers,2022,1,costaff
1414,554,Carolina Panthers,2022,1,costaff
717,1415,Carolina Panthers,2022,1,costaff
717,1416,Carolina Panthers,2022,1,costaff
717,691,Carolina Panthers,2022,1,costaff
717,1417,Carolina Panthers,2022,1,costaff
717,554,Carolina Panthers,2022,1,costaff
1415,1416,Carolina Panthers,2022,1,costaff
1415,691,Carolina Panthers,2022,1,costaff
1415,1417,Carolina Panthers,2022,1,costaff
1415,554,Carolina Panthers,2022,1,costaff
1416,691,Carolina Panthers,2022,1,costaff
1416,1417,Carolina Panthers,2022,1,costaff
1416,554,Carolina Panthers,2022,1,costaff
691,1417,Carolina Panthers,2022,1,costaff
691,554,Carolina Panthers,2022,1,costaff
1417,554,Carolina Panthers,2022,1,costaff
1434,1435,Carolina Panthers,2023,1,costaff
1434,217,Carolina Panthers,2023,1,costaff
1434,526,Carolina Panthers,2023,1,costaff
1434,1020,Carolina Panthers,2023,1,costaff
1434,908,Carolina Panthers,2023,1,costaff
1434,666,Carolina Panthers,2023,1,costaff
1434,1060,Carolina Panthers,2023,1,costaff
1434,1441,Carolina Panthers,2023,1,costaff
1434,1251,Carolina Panthers,2023,1,costaff
1434,1442,Carolina Panthers,2023,1,costaff
1435,217,Carolina Panthers,2023,1,costaff
1435,526,Carolina Panthers,2023,1,costaff
1435,1020,Carolina Panthers,2023,1,costaff
1435,908,Carolina Panthers,2023,1,costaff
1435,666,Carolina Panthers,2023,1,costaff
1435,1060,Carolina Panthers,2023,1,costaff
1435,1441,Carolina Panthers,2023,1,costaff
1435,1251,Carolina Panthers,2023,1,costaff
1435,1442,Carolina Panthers,2023,1,costaff
217,526,Carolina Panthers,2023,1,costaff
217,1020,Carolina Panthers,2023,1,costaff
217,908,Carolina Panthers,2023,1,costaff
217,666,Carolina Panthers,2023,1,costaff
217,1060,Carolina Panthers,2023,1,costaff
217,1441,Carolina Panthers,2023,1,costaff
217,1251,Carolina Panthers,2023,1,costaff
217,1442,Carolina Panthers,2023,1,costaff
526,1020,Carolina Panthers,2023,1,costaff
526,908,Carolina Panthers,2023,1,costaff
526,666,Carolina Panthers,2023,1,costaff
526,1060,Carolina Panthers,2023,1,costaff
526,1441,Carolina Panthers,2023,1,costaff
526,1251,Carolina Panthers,2023,1,costaff
526,1442,Carolina Panthers,2023,1,costaff
1020,908,Carolina Panthers,2023,1,costaff
1020,666,Carolina Panthers,2023,1,costaff
1020,1060,Carolina Panthers,2023,1,costaff
1020,1441,Carolina Panthers,2023,1,costaff
1020,1251,Carolina Panthers,2023,1,costaff
1020,1442,Carolina Panthers,2023,1,costaff
908,666,Carolina Panthers,2023,1,costaff
908,1060,Carolina Panthers,2023,1,costaff
908,1441,Carolina Panthers,2023,1,costaff
908,1251,Carolina Panthers,2023,1,costaff
908,1442,Carolina Panthers,2023,1,costaff
666,1060,Carolina Panthers,2023,1,costaff
666,1441,Carolina Panthers,2023,1,costaff
666,1251,Carolina Panthers,2023,1,costaff
666,1442,Carolina Panthers,2023,1,costaff
1060,1441,Carolina Panthers,2023,1,costaff
1060,1251,Carolina Panthers,2023,1,costaff
1060,1442,Carolina Panthers,2023,1,costaff
1441,1251,Carolina Panthers,2023,1,costaff
1441,1442,Carolina Panthers,2023,1,costaff
1251,1442,Carolina Panthers,2023,1,costaff
484,1433,Carolina Panthers,2024,1,costaff
484,179,Carolina Panthers,2024,1,costaff
484,473,Carolina Panthers,2024,1,costaff
484,1436,Carolina Panthers,2024,1,costaff
484,1437,Carolina Panthers,2024,1,costaff
484,526,Carolina Panthers,2024,1,costaff
484,1438,Carolina Panthers,2024,1,costaff
484,1439,Carolina Panthers,2024,1,costaff
484,1434,Carolina Panthers,2024,1,costaff
484,1435,Carolina Panthers,2024,1,costaff
484,217,Carolina Panthers,2024,1,costaff
484,1093,Carolina Panthers,2024,1,costaff
1433,179,Carolina Panthers,2024,1,costaff
1433,473,Carolina Panthers,2024,1,costaff
1433,1436,Carolina Panthers,2024,1,costaff
1433,1437,Carolina Panthers,2024,1,costaff
1433,526,Carolina Panthers,2024,1,costaff
1433,1438,Carolina Panthers,2024,1,costaff
1433,1439,Carolina Panthers,2024,1,costaff
1433,1434,Carolina Panthers,2024,1,costaff
1433,1435,Carolina Panthers,2024,1,costaff
1433,217,Carolina Panthers,2024,1,costaff
1433,1093,Carolina Panthers,2024,1,costaff
179,473,Carolina Panthers,2024,1,costaff
179,1436,Carolina Panthers,2024,1,costaff
179,1437,Carolina Panthers,2024,1,costaff
179,526,Carolina Panthers,2024,1,costaff
179,1438,Carolina Panthers,2024,1,costaff
179,1439,Carolina Panthers,2024,1,costaff
179,1434,Carolina Panthers,2024,1,costaff
179,1435,Carolina Panthers,2024,1,costaff
179,217,Carolina Panthers,2024,1,costaff
179,1093,Carolina Panthers,2024,1,costaff
473,1436,Carolina Panthers,2024,1,costaff
473,1437,Carolina Panthers,2024,1,costaff
473,526,Carolina Panthers,2024,1,costaff
473,1438,Carolina Panthers,2024,1,costaff
473,1439,Carolina Panthers,2024,1,costaff
473,1434,Carolina Panthers,2024,1,costaff
473,1435,Carolina Panthers,2024,1,costaff
473,217,Carolina Panthers,2024,1,costaff
473,1093,Carolina Panthers,2024,1,costaff
1436,1437,Carolina Panthers,2024,1,costaff
1436,526,Carolina Panthers,2024,1,costaff
1436,1438,Carolina Panthers,2024,1,costaff
1436,1439,Carolina Panthers,2024,1,costaff
1436,1434,Carolina Panthers,2024,1,costaff
1436,1435,Carolina Panthers,2024,1,costaff
1436,217,Carolina Panthers,2024,1,costaff
1436,1093,Carolina Panthers,2024,1,costaff
1437,526,Carolina Panthers,2024,1,costaff
1437,1438,Carolina Panthers,2024,1,costaff
1437,1439,Carolina Panthers,2024,1,costaff
1437,1434,Carolina Panthers,2024,1,costaff
1437,1435,Carolina Panthers,2024,1,costaff
1437,217,Carolina Panthers,2024,1,costaff
1437,1093,Carolina Panthers,2024,1,costaff
526,1438,Carolina Panthers,2024,1,costaff
526,1439,Carolina Panthers,2024,1,costaff
526,1434,Carolina Panthers,2024,1,costaff
526,1435,Carolina Panthers,2024,1,costaff
526,217,Carolina Panthers,2024,1,costaff
526,1093,Carolina Panthers,2024,1,costaff
1438,1439,Carolina Panthers,2024,1,costaff
1438,1434,Carolina Panthers,2024,1,costaff
1438,1435,Carolina Panthers,2024,1,costaff
1438,217,Carolina Panthers,2024,1,costaff
1438,1093,Carolina Panthers,2024,1,costaff
1439,1434,Carolina Panthers,2024,1,costaff
1439,1435,Carolina Panthers,2024,1,costaff
1439,217,Carolina Panthers,2024,1,costaff
1439,1093,Carolina Panthers,2024,1,costaff
1434,1435,Carolina Panthers,2024,1,costaff
1434,217,Carolina Panthers,2024,1,costaff
1434,1093,Carolina Panthers,2024,1,costaff
1435,217,Carolina Panthers,2024,1,costaff
1435,1093,Carolina Panthers,2024,1,costaff
217,1093,Carolina Panthers,2024,1,costaff
473,1433,Carolina Panthers,2025,1,costaff
473,179,Carolina Panthers,2025,1,costaff
473,217,Carolina Panthers,2025,1,costaff
473,1438,Carolina Panthers,2025,1,costaff
473,1439,Carolina Panthers,2025,1,costaff
473,1443,Carolina Panthers,2025,1,costaff
473,1093,Carolina Panthers,2025,1,costaff
473,526,Carolina Panthers,2025,1,costaff
473,1437,Carolina Panthers,2025,1,costaff
473,1444,Carolina Panthers,2025,1,costaff
1433,179,Carolina Panthers,2025,1,costaff
1433,217,Carolina Panthers,2025,1,costaff
1433,1438,Carolina Panthers,2025,1,costaff
1433,1439,Carolina Panthers,2025,1,costaff
1433,1443,Carolina Panthers,2025,1,costaff
