from_coach_id,to_coach_id,team,year,from_role,to_role,edge_weight,edge_type
378,600,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
378,485,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
378,914,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
1180,23,Tampa Bay Buccaneers,2006,Head Coach,Coordinator,1,hierarchical
1180,723,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
1180,600,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
1180,378,Tampa Bay Buccaneers,2006,Head Coach,Coordinator,1,hierarchical
1180,485,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
1180,782,Tampa Bay Buccaneers,2006,Head Coach,Coordinator,1,hierarchical
1180,914,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
787,23,Tampa Bay Buccaneers,2006,Head Coach,Coordinator,1,hierarchical
787,723,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
787,600,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
787,378,Tampa Bay Buccaneers,2006,Head Coach,Coordinator,1,hierarchical
787,485,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
787,782,Tampa Bay Buccaneers,2006,Head Coach,Coordinator,1,hierarchical
787,914,Tampa Bay Buccaneers,2006,Head Coach,Specialist Coach,1,hierarchical
782,723,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
782,600,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
782,485,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
782,914,Tampa Bay Buccaneers,2006,Coordinator,Specialist Coach,1,hierarchical
23,723,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
23,600,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
23,526,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
23,914,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
378,723,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
378,600,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
378,526,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
378,914,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
1179,23,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
1179,723,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1179,600,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1179,378,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
1179,526,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1179,782,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
1179,914,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1180,23,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
1180,723,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1180,600,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1180,378,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
1180,526,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
1180,782,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
1180,914,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
429,23,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
429,723,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
429,600,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
429,378,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
429,526,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
429,782,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
429,914,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
787,23,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
787,723,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
787,600,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
787,378,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
787,526,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
787,782,Tampa Bay Buccaneers,2007,Head Coach,Coordinator,1,hierarchical
787,914,Tampa Bay Buccaneers,2007,Head Coach,Specialist Coach,1,hierarchical
782,723,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
782,600,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
782,526,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
782,914,Tampa Bay Buccaneers,2007,Coordinator,Specialist Coach,1,hierarchical
23,526,Tampa Bay Buccaneers,2008,Coordinator,Specialist Coach,1,hierarchical
23,575,Tampa Bay Buccaneers,2008,Coordinator,Specialist Coach,1,hierarchical
378,526,Tampa Bay Buccaneers,2008,Coordinator,Specialist Coach,1,hierarchical
378,575,Tampa Bay Buccaneers,2008,Coordinator,Specialist Coach,1,hierarchical
1179,526,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
1179,23,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
1179,575,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
1179,378,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
429,526,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
429,23,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
429,575,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
429,378,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
782,526,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
782,23,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
782,575,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
782,378,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
787,526,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
787,23,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
787,575,Tampa Bay Buccaneers,2008,Head Coach,Specialist Coach,1,hierarchical
787,378,Tampa Bay Buccaneers,2008,Head Coach,Coordinator,1,hierarchical
374,526,Tampa Bay Buccaneers,2009,Coordinator,Specialist Coach,1,hierarchical
374,1184,Tampa Bay Buccaneers,2009,Coordinator,Specialist Coach,1,hierarchical
958,526,Tampa Bay Buccaneers,2009,Coordinator,Specialist Coach,1,hierarchical
958,1184,Tampa Bay Buccaneers,2009,Coordinator,Specialist Coach,1,hierarchical
1176,526,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
1176,374,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
1176,1184,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
1176,958,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
1185,526,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
1185,374,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
1185,1184,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
1185,958,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
782,526,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
782,374,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
782,1184,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
782,958,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
783,526,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
783,374,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
783,1184,Tampa Bay Buccaneers,2009,Head Coach,Specialist Coach,1,hierarchical
783,958,Tampa Bay Buccaneers,2009,Head Coach,Coordinator,1,hierarchical
1176,958,Tampa Bay Buccaneers,2010,Head Coach,Coordinator,1,hierarchical
782,958,Tampa Bay Buccaneers,2010,Head Coach,Coordinator,1,hierarchical
783,958,Tampa Bay Buccaneers,2010,Head Coach,Coordinator,1,hierarchical
914,1175,Tampa Bay Buccaneers,2011,Coordinator,Specialist Coach,1,hierarchical
958,1175,Tampa Bay Buccaneers,2011,Coordinator,Specialist Coach,1,hierarchical
1176,914,Tampa Bay Buccaneers,2011,Head Coach,Coordinator,1,hierarchical
1176,1175,Tampa Bay Buccaneers,2011,Head Coach,Specialist Coach,1,hierarchical
1176,958,Tampa Bay Buccaneers,2011,Head Coach,Coordinator,1,hierarchical
783,914,Tampa Bay Buccaneers,2011,Head Coach,Coordinator,1,hierarchical
783,1175,Tampa Bay Buccaneers,2011,Head Coach,Specialist Coach,1,hierarchical
783,958,Tampa Bay Buccaneers,2011,Head Coach,Coordinator,1,hierarchical
280,1183,Tampa Bay Buccaneers,2012,Head Coach,Coordinator,1,hierarchical
280,879,Tampa Bay Buccaneers,2012,Head Coach,Specialist Coach,1,hierarchical
280,920,Tampa Bay Buccaneers,2012,Head Coach,Coordinator,1,hierarchical
280,986,Tampa Bay Buccaneers,2012,Head Coach,Specialist Coach,1,hierarchical
280,34,Tampa Bay Buccaneers,2012,Head Coach,Specialist Coach,1,hierarchical
280,693,Tampa Bay Buccaneers,2012,Head Coach,Coordinator,1,hierarchical
1183,879,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
1183,986,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
1183,34,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
920,879,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
920,986,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
920,34,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
693,879,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
693,986,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
693,34,Tampa Bay Buccaneers,2012,Coordinator,Specialist Coach,1,hierarchical
1037,1183,Tampa Bay Buccaneers,2012,Head Coach,Coordinator,1,hierarchical
1037,879,Tampa Bay Buccaneers,2012,Head Coach,Specialist Coach,1,hierarchical
1037,920,Tampa Bay Buccaneers,2012,Head Coach,Coordinator,1,hierarchical
1037,986,Tampa Bay Buccaneers,2012,Head Coach,Specialist Coach,1,hierarchical
1037,34,Tampa Bay Buccaneers,2012,Head Coach,Specialist Coach,1,hierarchical
1037,693,Tampa Bay Buccaneers,2012,Head Coach,Coordinator,1,hierarchical
1163,879,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
1163,986,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
1163,34,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
932,1163,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
932,879,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
932,920,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
932,986,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
932,34,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
932,693,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
920,879,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
920,986,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
920,34,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
693,879,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
693,986,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
693,34,Tampa Bay Buccaneers,2013,Coordinator,Specialist Coach,1,hierarchical
1037,1163,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
1037,879,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
1037,920,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
1037,986,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
1037,34,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
1037,693,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
280,1163,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
280,879,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
280,920,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
280,986,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
280,34,Tampa Bay Buccaneers,2013,Head Coach,Specialist Coach,1,hierarchical
280,693,Tampa Bay Buccaneers,2013,Head Coach,Coordinator,1,hierarchical
159,784,Tampa Bay Buccaneers,2014,Head Coach,Coordinator,1,hierarchical
159,504,Tampa Bay Buccaneers,2014,Head Coach,Coordinator,1,hierarchical
159,567,Tampa Bay Buccaneers,2014,Head Coach,Specialist Coach,1,hierarchical
159,785,Tampa Bay Buccaneers,2014,Head Coach,Specialist Coach,1,hierarchical
159,250,Tampa Bay Buccaneers,2014,Head Coach,Coordinator,1,hierarchical
159,786,Tampa Bay Buccaneers,2014,Head Coach,Specialist Coach,1,hierarchical
784,567,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
784,785,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
784,786,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
504,567,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
504,785,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
504,786,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
250,567,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
250,785,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
250,786,Tampa Bay Buccaneers,2014,Coordinator,Specialist Coach,1,hierarchical
504,1237,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
504,785,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
504,786,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
250,1237,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
250,785,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
250,786,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
774,1237,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
774,785,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
774,786,Tampa Bay Buccaneers,2015,Coordinator,Specialist Coach,1,hierarchical
159,504,Tampa Bay Buccaneers,2015,Head Coach,Coordinator,1,hierarchical
159,1237,Tampa Bay Buccaneers,2015,Head Coach,Specialist Coach,1,hierarchical
159,785,Tampa Bay Buccaneers,2015,Head Coach,Specialist Coach,1,hierarchical
159,250,Tampa Bay Buccaneers,2015,Head Coach,Coordinator,1,hierarchical
159,786,Tampa Bay Buccaneers,2015,Head Coach,Specialist Coach,1,hierarchical
159,774,Tampa Bay Buccaneers,2015,Head Coach,Coordinator,1,hierarchical
1172,785,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
1172,786,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
762,785,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
762,786,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
1173,785,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
1173,786,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
773,785,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
773,786,Tampa Bay Buccaneers,2016,Coordinator,Specialist Coach,1,hierarchical
764,1172,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
764,762,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
764,785,Tampa Bay Buccaneers,2016,Head Coach,Specialist Coach,1,hierarchical
764,1173,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
764,786,Tampa Bay Buccaneers,2016,Head Coach,Specialist Coach,1,hierarchical
764,773,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
774,1172,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
774,762,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
774,785,Tampa Bay Buccaneers,2016,Head Coach,Specialist Coach,1,hierarchical
774,1173,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
774,786,Tampa Bay Buccaneers,2016,Head Coach,Specialist Coach,1,hierarchical
774,773,Tampa Bay Buccaneers,2016,Head Coach,Coordinator,1,hierarchical
1173,761,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1173,785,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1173,1174,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1173,764,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1172,761,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1172,785,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1172,1174,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
1172,764,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
773,761,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
773,785,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
773,1174,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
773,764,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
759,761,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
759,785,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
759,1173,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
759,1174,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
759,764,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
759,1172,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
759,773,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
759,762,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
774,761,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
774,785,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
774,1173,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
774,1174,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
774,764,Tampa Bay Buccaneers,2017,Head Coach,Specialist Coach,1,hierarchical
774,1172,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
774,773,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
774,762,Tampa Bay Buccaneers,2017,Head Coach,Coordinator,1,hierarchical
762,761,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
762,785,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
762,1174,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
762,764,Tampa Bay Buccaneers,2017,Coordinator,Specialist Coach,1,hierarchical
759,761,Tampa Bay Buccaneers,2018,Head Coach,Specialist Coach,1,hierarchical
759,762,Tampa Bay Buccaneers,2018,Head Coach,Coordinator,1,hierarchical
759,763,Tampa Bay Buccaneers,2018,Head Coach,Specialist Coach,1,hierarchical
759,764,Tampa Bay Buccaneers,2018,Head Coach,Specialist Coach,1,hierarchical
759,773,Tampa Bay Buccaneers,2018,Head Coach,Coordinator,1,hierarchical
762,761,Tampa Bay Buccaneers,2018,Coordinator,Specialist Coach,1,hierarchical
762,763,Tampa Bay Buccaneers,2018,Coordinator,Specialist Coach,1,hierarchical
762,764,Tampa Bay Buccaneers,2018,Coordinator,Specialist Coach,1,hierarchical
773,761,Tampa Bay Buccaneers,2018,Coordinator,Specialist Coach,1,hierarchical
773,763,Tampa Bay Buccaneers,2018,Coordinator,Specialist Coach,1,hierarchical
773,764,Tampa Bay Buccaneers,2018,Coordinator,Specialist Coach,1,hierarchical
774,761,Tampa Bay Buccaneers,2018,Head Coach,Specialist Coach,1,hierarchical
774,762,Tampa Bay Buccaneers,2018,Head Coach,Coordinator,1,hierarchical
774,763,Tampa Bay Buccaneers,2018,Head Coach,Specialist Coach,1,hierarchical
774,764,Tampa Bay Buccaneers,2018,Head Coach,Specialist Coach,1,hierarchical
774,773,Tampa Bay Buccaneers,2018,Head Coach,Coordinator,1,hierarchical
757,289,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
757,176,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
757,758,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
757,755,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
757,756,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
757,760,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
757,726,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
289,176,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
289,758,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
289,755,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
289,726,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
756,176,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
756,758,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
756,755,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
756,726,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
179,289,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
179,176,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
179,758,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
179,755,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
179,756,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
179,760,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
179,726,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
180,289,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
180,176,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
180,758,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
180,755,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
180,756,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
180,760,Tampa Bay Buccaneers,2019,Head Coach,Coordinator,1,hierarchical
180,726,Tampa Bay Buccaneers,2019,Head Coach,Specialist Coach,1,hierarchical
760,176,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
760,758,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
760,755,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
760,726,Tampa Bay Buccaneers,2019,Coordinator,Specialist Coach,1,hierarchical
756,755,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
756,176,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
756,758,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
756,726,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
757,755,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
757,756,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
757,176,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
757,758,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
757,289,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
757,760,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
757,726,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
179,755,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
179,756,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
179,176,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
179,758,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
179,289,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
179,760,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
179,726,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
180,755,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
180,756,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
180,176,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
180,758,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
180,289,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
180,760,Tampa Bay Buccaneers,2020,Head Coach,Coordinator,1,hierarchical
180,726,Tampa Bay Buccaneers,2020,Head Coach,Specialist Coach,1,hierarchical
289,755,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
289,176,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
289,758,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
289,726,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
760,755,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
760,176,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
760,758,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
760,726,Tampa Bay Buccaneers,2020,Coordinator,Specialist Coach,1,hierarchical
760,726,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
760,176,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
760,758,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
