from_coach_id,coach,community,team,year,avg_max_future_value,avg_oe_future_value,median_oe_future_value,total_oe_future_value,num_reports
399,Mike Tomlin,13,Pittsburgh Steelers,2010,0.6571428571428571,0.2142857142857143,0.19999999999999998,3,14
399,Mike Tomlin,13,Pittsburgh Steelers,2011,0.56,0.17333333333333334,0,2.6,15
399,Mike Tomlin,13,Pittsburgh Steelers,2012,0.5428571428571429,0.14285714285714288,0,2,14
399,Mike Tomlin,13,Pittsburgh Steelers,2013,0.49230769230769234,0.09230769230769231,0,1.2000000000000002,14
399,Mike Tomlin,13,Pittsburgh Steelers,2014,0.5384615384615384,0.09230769230769231,0,1.2000000000000002,13
399,Mike Tomlin,13,Pittsburgh Steelers,2015,0.48571428571428577,0.04285714285714286,0,0.6000000000000001,14
399,Mike Tomlin,13,Pittsburgh Steelers,2016,0.48571428571428577,0.04285714285714286,0,0.6000000000000001,14
399,Mike Tomlin,13,Pittsburgh Steelers,2017,0.48571428571428577,0.04285714285714286,0,0.6000000000000001,14
399,Mike Tomlin,13,Pittsburgh Steelers,2018,0.48333333333333334,0,0,0,12
399,Mike Tomlin,13,Pittsburgh Steelers,2019,0.5166666666666667,0.05000000000000001,0,0.6000000000000001,12
399,Mike Tomlin,13,Pittsburgh Steelers,2020,0.5,0.0625,0,1,16
399,Mike Tomlin,13,Pittsburgh Steelers,2021,0.5,0.0625,0,1,16
399,Mike Tomlin,13,Pittsburgh Steelers,2022,0.4666666666666667,0.03333333333333334,0,0.6000000000000001,18
399,Mike Tomlin,13,Pittsburgh Steelers,2023,0.4222222222222222,0,0,0,18
399,Mike Tomlin,13,Pittsburgh Steelers,2024,0.4235294117647059,0,0,0,17
399,Mike Tomlin,13,Pittsburgh Steelers,2025,0.4235294117647059,0,0,0,17
404,Jeff Fisher,2,Los Angeles Rams,2012,0.5333333333333333,0.08888888888888889,0,1.6,18
404,Jeff Fisher,2,Los Angeles Rams,2013,0.5333333333333333,0.08888888888888889,0,1.6,18
404,Jeff Fisher,2,Los Angeles Rams,2014,0.5263157894736842,0.09473684210526316,0,1.8,19
404,Jeff Fisher,2,Los Angeles Rams,2015,0.5,0.05555555555555556,0,1,18
404,Jeff Fisher,2,Los Angeles Rams,2016,0.4666666666666667,0.03333333333333333,0,0.6000000000000001,18
404,Jeff Fisher,2,Tennessee Titans,1995,0.6727272727272727,0.2545454545454546,0,2.8000000000000003,11
404,Jeff Fisher,2,Tennessee Titans,1996,0.6363636363636364,0.2181818181818182,0,2.4,11
404,Jeff Fisher,2,Tennessee Titans,1997,0.6181818181818182,0.18181818181818182,0,2,11
404,Jeff Fisher,2,Tennessee Titans,1998,0.6181818181818182,0.18181818181818182,0,2,11
404,Jeff Fisher,2,Tennessee Titans,1999,0.7000000000000001,0.24,0.09999999999999998,2.4,10
404,Jeff Fisher,2,Tennessee Titans,2000,0.7000000000000001,0.26,0.2,2.6,10
404,Jeff Fisher,2,Tennessee Titans,2001,0.68,0.24000000000000002,0.19999999999999998,2.4,10
404,Jeff Fisher,2,Tennessee Titans,2002,0.6363636363636364,0.2,0,2.2,11
404,Jeff Fisher,2,Tennessee Titans,2003,0.6363636363636364,0.2,0,2.2,11
404,Jeff Fisher,2,Tennessee Titans,2004,0.6,0.14545454545454545,0,1.6,11
404,Jeff Fisher,2,Tennessee Titans,2005,0.6,0.14545454545454545,0,1.6,11
404,Jeff Fisher,2,Tennessee Titans,2010,0.5076923076923077,0.07692307692307693,0,1,13
409,Mike Shanahan,15,Denver Broncos,1995,0.6166666666666667,0.18333333333333335,0.09999999999999998,2.2,12
409,Mike Shanahan,15,Denver Broncos,1996,0.6,0.16666666666666669,0,2,12
409,Mike Shanahan,15,Denver Broncos,1997,0.5384615384615384,0.12307692307692308,0,1.6,13
409,Mike Shanahan,15,Denver Broncos,1998,0.5538461538461539,0.13846153846153847,0,1.8,13
409,Mike Shanahan,15,Denver Broncos,1999,0.5538461538461539,0.13846153846153847,0,1.8,13
409,Mike Shanahan,15,Denver Broncos,2000,0.5230769230769231,0.1076923076923077,0,1.4,13
409,Mike Shanahan,15,Denver Broncos,2001,0.5066666666666667,0.10666666666666667,0,1.6,15
409,Mike Shanahan,15,Denver Broncos,2002,0.5285714285714286,0.1285714285714286,0.09999999999999998,1.8,14
409,Mike Shanahan,15,Denver Broncos,2003,0.5384615384615384,0.1076923076923077,0,1.4000000000000001,13
409,Mike Shanahan,15,Denver Broncos,2004,0.5384615384615384,0.12307692307692308,0,1.6,13
409,Mike Shanahan,15,Denver Broncos,2005,0.6133333333333334,0.2,0,3,15
409,Mike Shanahan,15,Denver Broncos,2006,0.5285714285714286,0.1142857142857143,0,1.6,14
409,Mike Shanahan,15,Denver Broncos,2007,0.5333333333333333,0.08333333333333334,0,1,12
409,Mike Shanahan,15,Denver Broncos,2008,0.5230769230769231,0.07692307692307693,0,1,13
409,Mike Shanahan,15,Las Vegas Raiders,1988,0.6222222222222222,0.26666666666666666,0.2,2.4,9
409,Mike Shanahan,15,Las Vegas Raiders,1989,0.5777777777777778,0.17777777777777778,0,1.6,9
409,Mike Shanahan,15,Washington Commanders,2010,0.6,0.17333333333333334,0,2.6,15
409,Mike Shanahan,15,Washington Commanders,2011,0.6666666666666667,0.22666666666666666,0,3.4,15
409,Mike Shanahan,15,Washington Commanders,2012,0.7285714285714285,0.2857142857142857,0.3,4,14
409,Mike Shanahan,15,Washington Commanders,2013,0.7571428571428571,0.3142857142857143,0.4,4.4,14
420,Marty Mornhinweg,17,Detroit Lions,2001,0.4666666666666667,0.05,0,0.6000000000000001,12
420,Marty Mornhinweg,17,Detroit Lions,2002,0.5428571428571429,0.1285714285714286,0,1.8000000000000003,14
421,Steve Mariucci,3,Detroit Lions,2003,0.5666666666666667,0.13333333333333333,0,1.6,12
421,Steve Mariucci,3,Detroit Lions,2004,0.5428571428571429,0.1,0,1.4,14
421,Steve Mariucci,3,Detroit Lions,2005,0.5750000000000001,0.1625,0,2.6,16
421,Steve Mariucci,3,San Francisco 49ers,1997,0.5692307692307692,0.13846153846153847,0,1.8,13
421,Steve Mariucci,3,San Francisco 49ers,1998,0.5714285714285714,0.12857142857142856,0,1.8,14
421,Steve Mariucci,3,San Francisco 49ers,1999,0.5294117647058824,0.09411764705882353,0,1.6,17
421,Steve Mariucci,3,San Francisco 49ers,2000,0.6,0.18461538461538463,0.19999999999999996,2.4,13
421,Steve Mariucci,3,San Francisco 49ers,2001,0.5866666666666667,0.2,0.19999999999999996,3,15
421,Steve Mariucci,3,San Francisco 49ers,2002,0.6142857142857143,0.2142857142857143,0.19999999999999996,3,14
424,Dennis Green,3,Arizona Cardinals,2004,0.5230769230769231,0.1076923076923077,0,1.4000000000000001,13
424,Dennis Green,3,Arizona Cardinals,2005,0.5333333333333333,0.1,0,1.2000000000000002,12
424,Dennis Green,3,Arizona Cardinals,2006,0.5384615384615384,0.09230769230769231,0,1.2000000000000002,13
424,Dennis Green,3,Minnesota Vikings,1992,0.68,0.2,0.09999999999999998,2,10
424,Dennis Green,3,Minnesota Vikings,1993,0.6909090909090909,0.21818181818181817,0.19999999999999996,2.4,11
424,Dennis Green,3,Minnesota Vikings,1994,0.6545454545454545,0.2,0.19999999999999996,2.2,11
424,Dennis Green,3,Minnesota Vikings,1995,0.6545454545454545,0.18181818181818182,0.19999999999999996,2,11
424,Dennis Green,3,Minnesota Vikings,1996,0.6181818181818182,0.14545454545454545,0,1.6,11
424,Dennis Green,3,Minnesota Vikings,1997,0.5666666666666667,0.11666666666666667,0,1.4,12
424,Dennis Green,3,Minnesota Vikings,1998,0.5666666666666667,0.11666666666666667,0,1.4,12
424,Dennis Green,3,Minnesota Vikings,1999,0.5833333333333334,0.13333333333333333,0,1.6,12
424,Dennis Green,3,Minnesota Vikings,2000,0.5538461538461539,0.12307692307692307,0,1.6,13
424,Dennis Green,3,Minnesota Vikings,2001,0.5714285714285714,0.1285714285714286,0,1.8,14
425,Mike Holmgren,3,Green Bay Packers,1992,0.7818181818181819,0.34545454545454546,0.4,3.8,11
425,Mike Holmgren,3,Green Bay Packers,1993,0.7818181818181819,0.32727272727272727,0.4,3.6,11
425,Mike Holmgren,3,Green Bay Packers,1994,0.7272727272727273,0.2727272727272727,0.2,3,11
425,Mike Holmgren,3,Green Bay Packers,1995,0.65,0.21666666666666667,0,2.6,12
425,Mike Holmgren,3,Green Bay Packers,1996,0.6181818181818182,0.16363636363636364,0,1.8,11
425,Mike Holmgren,3,Green Bay Packers,1997,0.6181818181818182,0.16363636363636364,0,1.8,11
425,Mike Holmgren,3,Green Bay Packers,1998,0.5833333333333334,0.15,0,1.8,12
425,Mike Holmgren,3,Seattle Seahawks,1999,0.5538461538461539,0.12307692307692308,0,1.6,13
425,Mike Holmgren,3,Seattle Seahawks,2000,0.5538461538461539,0.1076923076923077,0,1.4000000000000001,13
425,Mike Holmgren,3,Seattle Seahawks,2001,0.5692307692307692,0.12307692307692308,0,1.6,13
425,Mike Holmgren,3,Seattle Seahawks,2002,0.5692307692307692,0.12307692307692308,0,1.6,13
425,Mike Holmgren,3,Seattle Seahawks,2003,0.5857142857142857,0.14285714285714285,0,2,14
425,Mike Holmgren,3,Seattle Seahawks,2004,0.5733333333333334,0.14666666666666667,0,2.2,15
425,Mike Holmgren,3,Seattle Seahawks,2005,0.5625,0.15,0,2.4,16
425,Mike Holmgren,3,Seattle Seahawks,2006,0.4947368421052632,0.09473684210526316,0,1.8,19
425,Mike Holmgren,3,Seattle Seahawks,2007,0.5,0.1,0,1.8,18
425,Mike Holmgren,3,Seattle Seahawks,2008,0.5076923076923077,0.046153846153846156,0,0.6000000000000001,13
434,Buddy Ryan,7,Arizona Cardinals,1994,0.66,0.2,0.1,2,10
434,Buddy Ryan,7,Arizona Cardinals,1995,0.6444444444444445,0.15555555555555556,0,1.4,9
434,Buddy Ryan,7,Philadelphia Eagles,1986,0.6666666666666667,0.19999999999999998,0.09999999999999998,1.2,6
434,Buddy Ryan,7,Philadelphia Eagles,1987,0.7142857142857143,0.2571428571428571,0.19999999999999996,1.7999999999999998,7
434,Buddy Ryan,7,Philadelphia Eagles,1988,0.6285714285714286,0.17142857142857143,0,1.2,7
434,Buddy Ryan,7,Philadelphia Eagles,1989,0.5333333333333333,0.1111111111111111,0,1,9
434,Buddy Ryan,7,Philadelphia Eagles,1990,0.65,0.15,0.09999999999999998,1.2,8
440,Marion Campbell,7,Atlanta Falcons,1987,0.6285714285714286,0.2,0,1.4,7
440,Marion Campbell,7,Atlanta Falcons,1988,0.6000000000000001,0.17142857142857143,0,1.2000000000000002,7
440,Marion Campbell,7,Atlanta Falcons,1989,0.6333333333333334,0.2,0.2,1.2000000000000002,6
440,Marion Campbell,7,Philadelphia Eagles,1983,0.76,0.28,0.4,1.4,5
440,Marion Campbell,7,Philadelphia Eagles,1984,0.84,0.36,0.4,1.7999999999999998,5
440,Marion Campbell,7,Philadelphia Eagles,1985,0.76,0.27999999999999997,0.19999999999999996,1.4,5
441,Frank Gansz,2,Kansas City Chiefs,1987,0.5111111111111112,0.06666666666666667,0,0.6000000000000001,9
441,Frank Gansz,2,Kansas City Chiefs,1988,0.5555555555555556,0.06666666666666667,0,0.6,9
442,Ted Marchibroda,7,Baltimore Ravens,1996,0.6,0.2272727272727273,0,2.5,11
442,Ted Marchibroda,7,Baltimore Ravens,1997,0.5333333333333333,0.15,0,1.8,12
442,Ted Marchibroda,7,Baltimore Ravens,1998,0.5636363636363636,0.19090909090909092,0,2.1,11
442,Ted Marchibroda,7,Indianapolis Colts,1992,0.48000000000000004,0.039999999999999994,0,0.39999999999999997,10
442,Ted Marchibroda,7,Indianapolis Colts,1993,0.46,0.019999999999999997,0,0.19999999999999996,10
442,Ted Marchibroda,7,Indianapolis Colts,1994,0.5800000000000001,0.12,0,1.2,10
442,Ted Marchibroda,7,Indianapolis Colts,1995,0.6,0.16,0.09999999999999998,1.5999999999999999,10
449,Walt Michaels,7,New York Jets,1980,0.8,0,0,0,1
449,Walt Michaels,7,New York Jets,1981,0.9,0.09999999999999998,0.09999999999999998,0.19999999999999996,2
454,Todd Bowles,9,New York Jets,2015,0.5,0.07500000000000001,0,1.2000000000000002,16
454,Todd Bowles,9,New York Jets,2016,0.5058823529411764,0.07058823529411765,0,1.2000000000000002,17
454,Todd Bowles,9,New York Jets,2017,0.5789473684210527,0.15789473684210528,0,3,19
454,Todd Bowles,9,New York Jets,2018,0.5888888888888889,0.15555555555555556,0,2.8000000000000003,18
454,Todd Bowles,9,Tampa Bay Buccaneers,2022,0.4736842105263158,0.010526315789473684,0,0.2,19
454,Todd Bowles,9,Tampa Bay Buccaneers,2023,0.5222222222222223,0.05555555555555555,0,1,18
454,Todd Bowles,9,Tampa Bay Buccaneers,2024,0.5157894736842106,0.05263157894736842,0,1,19
454,Todd Bowles,9,Tampa Bay Buccaneers,2025,0.4777777777777778,0,0,0,18
460,Todd Haley,13,Kansas City Chiefs,2009,0.52,0.14,0,1.4000000000000001,10
460,Todd Haley,13,Kansas City Chiefs,2010,0.5538461538461539,0.15384615384615385,0,2,13
460,Todd Haley,13,Kansas City Chiefs,2011,0.5230769230769231,0.12307692307692308,0,1.6,13
466,Marvin Lewis,16,Cincinnati Bengals,2003,0.5833333333333334,0.13333333333333333,0,1.6,12
466,Marvin Lewis,16,Cincinnati Bengals,2004,0.6153846153846154,0.16923076923076924,0,2.2,13
466,Marvin Lewis,16,Cincinnati Bengals,2005,0.6,0.15384615384615385,0,2,13
466,Marvin Lewis,16,Cincinnati Bengals,2006,0.5833333333333334,0.11666666666666667,0,1.4,12
466,Marvin Lewis,16,Cincinnati Bengals,2007,0.5333333333333333,0.06666666666666667,0,0.8,12
466,Marvin Lewis,16,Cincinnati Bengals,2009,0.5333333333333333,0.08333333333333333,0,1,12
466,Marvin Lewis,16,Cincinnati Bengals,2010,0.55,0.1,0,1.2,12
466,Marvin Lewis,16,Cincinnati Bengals,2011,0.5666666666666667,0.13333333333333333,0.09999999999999998,1.6,12
466,Marvin Lewis,16,Cincinnati Bengals,2012,0.5384615384615384,0.12307692307692307,0,1.6,13
466,Marvin Lewis,16,Cincinnati Bengals,2013,0.6,0.18571428571428572,0.19999999999999996,2.6,14
466,Marvin Lewis,16,Cincinnati Bengals,2014,0.5066666666666667,0.1,0,1.5,15
466,Marvin Lewis,16,Cincinnati Bengals,2015,0.5,0.10625,0,1.7,16
466,Marvin Lewis,16,Cincinnati Bengals,2016,0.4666666666666667,0.07777777777777778,0,1.4000000000000001,18
466,Marvin Lewis,16,Cincinnati Bengals,2017,0.48750000000000004,0.08750000000000001,0,1.4000000000000001,16
466,Marvin Lewis,16,Cincinnati Bengals,2018,0.49411764705882355,0.12941176470588237,0,2.2,17
472,Lindy Infante,7,Green Bay Packers,1988,0.5555555555555556,0.13333333333333333,0,1.2,9
472,Lindy Infante,7,Green Bay Packers,1989,0.5555555555555556,0.13333333333333333,0,1.2,9
472,Lindy Infante,7,Green Bay Packers,1990,0.5555555555555556,0.1111111111111111,0,1,9
472,Lindy Infante,7,Green Bay Packers,1991,0.5555555555555556,0.1111111111111111,0,1,9
472,Lindy Infante,7,Indianapolis Colts,1996,0.4909090909090909,0.10909090909090909,0,1.2,11
472,Lindy Infante,7,Indianapolis Colts,1997,0.4909090909090909,0.10909090909090909,0,1.2,11
485,Sam Rutigliano,7,Cleveland Browns,1980,0.7000000000000001,0.25,0.3,2,8
485,Sam Rutigliano,7,Cleveland Browns,1981,0.7000000000000001,0.25,0.3,2,8
485,Sam Rutigliano,7,Cleveland Browns,1982,0.7000000000000001,0.25,0.3,2,8
485,Sam Rutigliano,7,Cleveland Browns,1983,0.625,0.125,0,1,8
485,Sam Rutigliano,7,Cleveland Browns,1984,0.6571428571428571,0.14285714285714285,0,1,7
486,Hue Jackson,16,Cleveland Browns,2016,0.42500000000000004,0,0,0,12
486,Hue Jackson,16,Cleveland Browns,2017,0.40588235294117647,0.011764705882352941,0,0.2,17
486,Hue Jackson,16,Cleveland Browns,2018,0.43529411764705883,0.011764705882352941,0,0.2,17
486,Hue Jackson,16,Las Vegas Raiders,2011,0.4666666666666667,0.02666666666666667,0,0.4,15
494,Eric Mangini,10,Cleveland Browns,2009,0.6571428571428571,0.2285714285714286,0.09999999999999998,3.2,14
494,Eric Mangini,10,Cleveland Browns,2010,0.6666666666666667,0.24000000000000002,0.19999999999999996,3.6,15
494,Eric Mangini,10,New York Jets,2006,0.5714285714285714,0.1285714285714286,0,1.8000000000000003,14
494,Eric Mangini,10,New York Jets,2007,0.6555555555555556,0.24444444444444446,0.19999999999999998,4.4,18
494,Eric Mangini,10,New York Jets,2008,0.7000000000000001,0.2875,0.3,4.6,16
508,Jonathan Gannon,1,Arizona Cardinals,2023,0.5333333333333333,0.06666666666666667,0,0.8,12
508,Jonathan Gannon,1,Arizona Cardinals,2024,0.48571428571428577,0.04285714285714286,0,0.6000000000000001,14
508,Jonathan Gannon,1,Arizona Cardinals,2025,0.4909090909090909,0,0,0,11
520,Dave Shula,16,Cincinnati Bengals,1992,0.6222222222222222,0.17777777777777778,0,1.6,9
520,Dave Shula,16,Cincinnati Bengals,1993,0.6222222222222222,0.13333333333333333,0,1.2000000000000002,9
520,Dave Shula,16,Cincinnati Bengals,1994,0.6363636363636364,0.18181818181818182,0.19999999999999996,2,11
520,Dave Shula,16,Cincinnati Bengals,1995,0.6727272727272727,0.2363636363636364,0.2,2.6,11
520,Dave Shula,16,Cincinnati Bengals,1996,0.6545454545454545,0.2,0.19999999999999996,2.2,11
525,Leslie Frazier,1,Minnesota Vikings,2011,0.6,0.13333333333333333,0,1.6,12
525,Leslie Frazier,1,Minnesota Vikings,2012,0.5692307692307692,0.12307692307692307,0,1.6,13
525,Leslie Frazier,1,Minnesota Vikings,2013,0.5777777777777778,0.16666666666666669,0,3,18
527,Anthony Lynn,12,Los Angeles Chargers,2017,0.6235294117647059,0.2,0.2,3.4,17
527,Anthony Lynn,12,Los Angeles Chargers,2018,0.6,0.17647058823529413,0,3,17
527,Anthony Lynn,12,Los Angeles Chargers,2019,0.5714285714285714,0.1285714285714286,0,1.8,14
527,Anthony Lynn,12,Los Angeles Chargers,2020,0.5111111111111112,0.08888888888888889,0,1.6,18
535,Rob Chudzinski,4,Cleveland Browns,2013,0.6,0.1875,0,3,16
545,Mike Zimmer,1,Minnesota Vikings,2014,0.74,0.26,0.3,2.6,10
545,Mike Zimmer,1,Minnesota Vikings,2015,0.7090909090909091,0.23636363636363636,0.2,2.6,11
545,Mike Zimmer,1,Minnesota Vikings,2016,0.7272727272727273,0.21818181818181817,0.19999999999999996,2.4,11
545,Mike Zimmer,1,Minnesota Vikings,2017,0.6444444444444445,0.13333333333333333,0,1.2,10
545,Mike Zimmer,1,Minnesota Vikings,2018,0.65,0.175,0,1.4,8
545,Mike Zimmer,1,Minnesota Vikings,2019,0.6352941176470589,0.2,0,3.4000000000000004,17
545,Mike Zimmer,1,Minnesota Vikings,2020,0.5411764705882354,0.0823529411764706,0,1.4000000000000001,17
545,Mike Zimmer,1,Minnesota Vikings,2021,0.5176470588235295,0.0823529411764706,0,1.4000000000000001,17
549,Dave Campo,8,Dallas Cowboys,2001,0.65,0.2,0.19999999999999996,2.4,12
549,Dave Campo,8,Dallas Cowboys,2002,0.6,0.15384615384615385,0,2,13
558,Gene Stallings,7,Arizona Cardinals,1986,0.6222222222222222,0.2,0,1.8,9
558,Gene Stallings,7,Arizona Cardinals,1987,0.65,0.225,0.2,1.8,8
558,Gene Stallings,7,Arizona Cardinals,1988,0.7000000000000001,0.275,0.4,2.2,8
562,Tom Landry,7,Dallas Cowboys,1985,0.6571428571428571,0.14285714285714285,0,1,7
578,Nick Saban,13,Miami Dolphins,2005,0.5866666666666667,0.17333333333333334,0,2.6,15
578,Nick Saban,13,Miami Dolphins,2006,0.5625,0.15,0,2.4,16
581,Butch Davis,8,Cleveland Browns,2001,0.7230769230769231,0.24615384615384614,0.19999999999999996,3.2,13
581,Butch Davis,8,Cleveland Browns,2002,0.7230769230769231,0.26153846153846155,0.19999999999999996,3.4,13
581,Butch Davis,8,Cleveland Browns,2003,0.7142857142857143,0.2571428571428571,0.3,3.6,14
583,Chuck Pagano,12,Indianapolis Colts,2012,0.5375,0.1,0,1.6,16
583,Chuck Pagano,12,Indianapolis Colts,2013,0.47500000000000003,0.05,0,0.8,16
583,Chuck Pagano,12,Indianapolis Colts,2014,0.47500000000000003,0.037500000000000006,0,0.6000000000000001,16
583,Chuck Pagano,12,Indianapolis Colts,2015,0.48000000000000004,0.04,0,0.6000000000000001,15
583,Chuck Pagano,12,Indianapolis Colts,2016,0.5058823529411764,0.09411764705882353,0,1.6,17
583,Chuck Pagano,12,Indianapolis Colts,2017,0.5111111111111112,0.11111111111111112,0,2,18
589,Tony Sparano,1,Miami Dolphins,2008,0.5714285714285714,0.1285714285714286,0,1.8,14
589,Tony Sparano,1,Miami Dolphins,2009,0.5714285714285714,0.1285714285714286,0,1.8,14
589,Tony Sparano,1,Miami Dolphins,2010,0.6,0.1625,0,2.6,16
603,Marv Levy,7,Buffalo Bills,1987,0.6444444444444445,0.13333333333333333,0,1.2,9
603,Marv Levy,7,Buffalo Bills,1988,0.6444444444444445,0.13333333333333333,0,1.2,9
603,Marv Levy,7,Buffalo Bills,1989,0.6444444444444445,0.17777777777777778,0.19999999999999996,1.6,9
603,Marv Levy,7,Buffalo Bills,1990,0.6,0.15555555555555556,0.19999999999999996,1.4,9
603,Marv Levy,7,Buffalo Bills,1991,0.6,0.15555555555555556,0.19999999999999996,1.4,9
603,Marv Levy,7,Buffalo Bills,1992,0.48888888888888893,0.044444444444444446,0,0.4,9
603,Marv Levy,7,Buffalo Bills,1993,0.48888888888888893,0.044444444444444446,0,0.4,9
603,Marv Levy,7,Buffalo Bills,1994,0.46,0.02,0,0.2,10
603,Marv Levy,7,Buffalo Bills,1995,0.54,0.08,0,0.8,10
603,Marv Levy,7,Buffalo Bills,1996,0.48888888888888893,0.06666666666666667,0,0.6000000000000001,9
603,Marv Levy,7,Kansas City Chiefs,1980,0.7333333333333334,0.26666666666666666,0.3,1.6,6
603,Marv Levy,7,Kansas City Chiefs,1981,0.875,0.425,0.4,3.4,8
603,Marv Levy,7,Kansas City Chiefs,1982,0.8,0.35,0.4,2.8,8
618,Jim Zorn,3,Washington Commanders,2008,0.5076923076923077,0.03076923076923077,0,0.4,13
618,Jim Zorn,3,Washington Commanders,2009,0.5076923076923077,0.03076923076923077,0,0.4,13
619,Cam Cameron,12,Miami Dolphins,2007,0.5176470588235295,0.11764705882352941,0,2,17
621,John Harbaugh,12,Baltimore Ravens,2008,0.6444444444444445,0.23333333333333334,0.19999999999999998,4.2,18
621,John Harbaugh,12,Baltimore Ravens,2009,0.5894736842105264,0.2,0.2,3.8000000000000003,19
621,John Harbaugh,12,Baltimore Ravens,2010,0.5684210526315789,0.17894736842105263,0.2,3.4000000000000004,19
621,John Harbaugh,12,Baltimore Ravens,2011,0.5333333333333333,0.14444444444444446,0.19999999999999998,2.6,18
621,John Harbaugh,12,Baltimore Ravens,2012,0.5368421052631579,0.1473684210526316,0,2.8000000000000003,19
621,John Harbaugh,12,Baltimore Ravens,2013,0.5523809523809524,0.1619047619047619,0.19999999999999996,3.4000000000000004,21
621,John Harbaugh,12,Baltimore Ravens,2014,0.5800000000000001,0.19,0.2,3.8000000000000003,20
621,John Harbaugh,12,Baltimore Ravens,2015,0.5818181818181818,0.2090909090909091,0.2,4.6000000000000005,22
621,John Harbaugh,12,Baltimore Ravens,2016,0.5800000000000001,0.2,0.2,4,20
621,John Harbaugh,12,Baltimore Ravens,2017,0.6,0.17333333333333334,0,2.6,15
621,John Harbaugh,12,Baltimore Ravens,2018,0.5222222222222223,0.13333333333333333,0,2.4000000000000004,18
621,John Harbaugh,12,Baltimore Ravens,2019,0.6,0.15294117647058825,0,2.6,17
621,John Harbaugh,12,Baltimore Ravens,2020,0.6,0.12222222222222222,0,2.2,18
621,John Harbaugh,12,Baltimore Ravens,2021,0.48888888888888893,0.011111111111111112,0,0.2,18
621,John Harbaugh,12,Baltimore Ravens,2022,0.5777777777777778,0.13333333333333333,0,2.4000000000000004,18
621,John Harbaugh,12,Baltimore Ravens,2023,0.5777777777777778,0.12222222222222223,0,2.2,18
621,John Harbaugh,12,Baltimore Ravens,2024,0.4272727272727273,0,0,0,22
621,John Harbaugh,12,Baltimore Ravens,2025,0.4,0,0,0,23
638,Hank Bullough,7,Buffalo Bills,1986,0.54,0.04,0,0.4,10
639,Kay Stephenson,15,Buffalo Bills,1983,0.5555555555555556,0.15555555555555556,0,1.4,9
639,Kay Stephenson,15,Buffalo Bills,1984,0.6,0.17777777777777778,0,1.6,9
639,Kay Stephenson,15,Buffalo Bills,1985,0.625,0.125,0,1,8
642,Jerry Glanville,3,Atlanta Falcons,1990,0.5333333333333333,0.13333333333333333,0,0.8,6
642,Jerry Glanville,3,Atlanta Falcons,1991,0.5,0.09999999999999999,0,0.6,6
642,Jerry Glanville,3,Atlanta Falcons,1992,0.5,0.09999999999999999,0,0.6,6
642,Jerry Glanville,3,Atlanta Falcons,1993,0.5,0.09999999999999999,0,0.6,6
642,Jerry Glanville,3,Tennessee Titans,1986,0.5428571428571429,0.08571428571428572,0,0.6,7
642,Jerry Glanville,3,Tennessee Titans,1987,0.5750000000000001,0.175,0,1.4,8
642,Jerry Glanville,3,Tennessee Titans,1988,0.7000000000000001,0.3,0.4,2.4,8
642,Jerry Glanville,3,Tennessee Titans,1989,0.7000000000000001,0.3,0.4,2.4,8
667,Vince Tobin,7,Arizona Cardinals,1996,0.6666666666666667,0.2,0.19999999999999996,1.8,9
667,Vince Tobin,7,Arizona Cardinals,1997,0.6,0.13333333333333333,0,1.2000000000000002,9
667,Vince Tobin,7,Arizona Cardinals,1998,0.64,0.16,0.09999999999999998,1.6,10
667,Vince Tobin,7,Arizona Cardinals,1999,0.64,0.16,0.09999999999999998,1.6,10
669,Forrest Gregg,7,Cincinnati Bengals,1980,0.8571428571428572,0.39999999999999997,0.4,2.8,7
669,Forrest Gregg,7,Cincinnati Bengals,1981,0.8571428571428572,0.34285714285714286,0.4,2.4,7
669,Forrest Gregg,7,Cincinnati Bengals,1982,0.8571428571428572,0.34285714285714286,0.4,2.4,7
669,Forrest Gregg,7,Cincinnati Bengals,1983,0.8333333333333334,0.36666666666666664,0.4,2.2,6
669,Forrest Gregg,7,Green Bay Packers,1984,0.6,0.08571428571428572,0,0.6,7
669,Forrest Gregg,7,Green Bay Packers,1985,0.6285714285714286,0.1142857142857143,0,0.8,7
669,Forrest Gregg,7,Green Bay Packers,1986,0.7428571428571429,0.3142857142857143,0.4,2.2,7
669,Forrest Gregg,7,Green Bay Packers,1987,0.7428571428571429,0.3142857142857143,0.4,2.2,7
671,Dave McGinnis,7,Arizona Cardinals,2000,0.6,0.17142857142857143,0.19999999999999996,1.2,7
671,Dave McGinnis,7,Arizona Cardinals,2001,0.5833333333333334,0.15833333333333333,0,1.9000000000000001,12
671,Dave McGinnis,7,Arizona Cardinals,2002,0.5833333333333334,0.15833333333333333,0,1.9000000000000001,12
671,Dave McGinnis,7,Arizona Cardinals,2003,0.5692307692307692,0.14615384615384616,0,1.9000000000000001,13
682,Mike McCoy,14,Los Angeles Chargers,2013,0.625,0.1875,0,3,16
682,Mike McCoy,14,Los Angeles Chargers,2014,0.6,0.1625,0,2.6,16
682,Mike McCoy,14,Los Angeles Chargers,2015,0.625,0.1875,0,3,16
682,Mike McCoy,14,Los Angeles Chargers,2016,0.6222222222222222,0.2111111111111111,0,3.8000000000000003,18
682,Mike McCoy,14,Tennessee Titans,2025,0.48000000000000004,0.009999999999999998,0,0.19999999999999996,20
